Iraq | 1997 | census day 17 Oct 1997 | not documented for this round; assumed the standard census practice of births in the 12 months before census night | 1997.3 | 1997 | inferred | GHDx: "The census day was October 17, 1997"; no Iraq-specific reference-period statement located
Iraq | 2004 | 22 Mar-25 May 2004 (15 governorates); Kurdistan Aug 2004 | not stated in accessible sources; assumed births in the 12 months preceding interview | 2003.8 | 2004 | inferred | ReliefWeb ILCS 2004: "fieldwork...started on March 22, 2004 and ended (for the first 16 governorates) on May 25, 2004"; COSIT cites "Living condition survey in Iraq (2004)" for the 4.0
Iraq | 2006 | Feb-Mar 2006 (South/Centre); Apr-Jun 2006 (Kurdistan) | "three years before the survey (approximately 2003 through 2006)" | 2004.7 | 2005 | documented | Iraq MICS3 2006 final report: "The total fertility rate for the three years before the survey (approximately 2003 through 2006) is 4.3 children per woman"
Iraq | 2007 | ~Feb 2007-Jan 2008 (IHSES, estimated) | not confirmed; assumed births in the 12 months preceding interview | 2007.1 | 2007 | inferred | COSIT attributes the 4.2 to "Iraq Household Socio-Economic Survey (IHSES-2007)"; technical report not retrieved
Iraq | 2011 | 2011, month-level dates not found (Iraq MICS4) | not confirmed; standard MICS three-year window assumed | 2010.0 | 2010 | inferred | COSIT attributes the 4.5 to "Multiple Indicator Cluster Survey (MICS-4) 2011"; MICS4 report inaccessible
Iraq | 2024 | census enumeration Nov 2024 | births in the twelve months before the census, on the standard census practice; not stated in the abstract's own table | 2024.4 | 2024 | inferred | source located by hand, not by the agent: COSIT, Annual Statistical Abstract 2024, table 8/2, the national Iraq row of the 2024 census fertility table, which is what our loader parses; the abstract prints the rate without a reference-period note
Ghana | 2003 | late Jul-late Oct 2003 | "roughly corresponds to the calendar period 2001-2003" | 2002.0 | 2002 | documented | GDHS 2003: "calculated for the three-year period preceding the survey, which roughly corresponds to the calendar period 2001-2003"
Ghana | 2008 | 8 Sep-25 Nov 2008 | "roughly corresponds to the calendar period 2006-2008" | 2007.0 | 2007 | documented | GDHS 2008: "fieldwork was carried out from September 8 to November 25, 2008"; three-year measure "roughly corresponds to the calendar period 2006-2008"
Ghana | 2014 | Sep-Dec 2014 | "a period that covers a portion of calendar years 2012 through 2014" | 2013.0 | 2013 | documented | GDHS 2014 fertility chapter
Ghana | 2022 | 17 Oct 2022-14 Jan 2023 | "3 years before the survey" (no explicit calendar range) | 2021.5 | 2022 | documented | GDHS 2022: "The main fieldwork ... took place between 17 October 2022 and 14 January 2023"; "The total fertility rate (TFR) is 3.9 children per woman for the 3-year period preceding the survey"
Sierra Leone | 2008 | end Apr-end Jun 2008 | "three-year period prior to the survey (mid-2005 to mid-2008)" | 2007.0 | 2007 | documented | SLDHS 2008: "Current fertility is measured for the three-year period prior to the survey (mid-2005 to mid-2008)"; fieldwork "from the end of April to the end of June 2008"
Sierra Leone | 2013 | Jun-Oct 2013 | "three-year period preceding the survey" / "period 1-36 months preceding the survey" | 2012.3 | 2012 | documented | SLDHS 2013: "Fieldwork was launched in June 2013 and completed in October 2013"
Sierra Leone | 2017 | May-Aug 2017 | "three-year period preceding the survey" | 2016.1 | 2016 | documented | Sierra Leone MICS6 2017: "Fieldwork began in May 2017 and concluded in August 2017"
Sierra Leone | 2019 | 15 May-31 Aug 2019 | "the 3 years preceding the survey" | 2018.2 | 2018 | documented | SLDHS 2019 (FR365): "Total fertility rate for the 3 years preceding the survey...is 4.2"; the same report's table note reads "Rates are for the period 1-36 months preceding the interview"
Syria | 2001 | 2001, month-level dates not found (Syria Family Health Survey/PAPFAM) | not documented; assumed standard PAPFAM three-year window | 2000.0 | 2000 | inferred | GHDx: "Syria Family Health Survey 2001"; technical report inaccessible
Syria | 2009 | 2009, month-level dates not found (report published 2011) | not documented (report is Arabic-only; not read in full) | 2008.0 | 2008 | inferred | Syrian CBS Family Health Survey 2009, published 2011, hosted at psc.gov.sy
Kenya | 2009 | census night 24/25 Aug 2009 | "current fertility refers to the occurrence of live birth in the last 12 months before the census night" | 2009.1 | 2009 | documented | KNBS 2019 Census Vol VI 4.1; 2009 census night 24/25 August 2009
Kenya | 2019 | census night 24/25 Aug 2019 | same twelve-months-before-census-night definition | 2019.1 | 2019 | documented | KNBS 2019 Census Vol VI: enumeration "took place from the night of 24th/25th August 2019"
