Pakistan | 2001 | fieldwork Jan 2002 (single retrospective round) | PDS round, not DHS: reference period of last 12 months, 1 Jan to 30 Dec 2001, collected in the Jan 2002 round | 2001.5 | 2001 | documented | PDS-2001 report: "total fertility rate was 4.1 children per woman... in 2001"
Pakistan | 2003 | fieldwork Jan 2004 | PDS round: "In PDS-2003... enumerated with a reference period of last 12 months" (Jan-Dec 2003) | 2003.5 | 2003 | documented | Table 4.9 PDS-2003 TFR 3.9 matches plotted value
Pakistan | 2005 | fieldwork Jan 2006 | PDS round: reference period "1st January 2005 to 31st December 2005" | 2005.5 | 2005 | documented | Table 4.13 PDS-2005 TFR 3.8 matches
Pakistan | 2006 | fieldwork Jan 2007 | PDS round: "reference period i.e. from 1st January 2006 to 31st December 2006" | 2006.5 | 2006 | documented | Table 4.13 PDS-2006 TFR 3.7 matches
Pakistan | 2007 | fieldwork Jan 2008 | PDS round: "reference period i.e. from 1st January 2007 to 31st December 2007" | 2007.5 | 2007 | documented | Table 4.15 PDS-2007 TFR 3.7 matches
Pakistan | 2020 | fieldwork 28 Apr-15 Oct 2021 | PDS round: Table 3.4 header labels the PDS-2020 TFR column "(2018-20)"; three years preceding collected for some indicators | 2019.5 | 2019 | documented | Table 3.4: "PDS-2020 (2018-20) Pakistan 3.7" - TFR covers 2018-2020, unlike PDS's other single-year indicators
Mozambique | 1997 | fieldwork Mar-Jun 1997 | IDS 2022-23 trend chart applies "3 anos anteriores a cada inquerito" uniformly back to 1997 (giving 5.2); the 1997 report itself used a 5-year window (1992-97, "centrados... 1995") producing 5.6 | 1996.0 | 1996 | documented | IDS2022-23: "Entre 1997 e 2011, a TGF aumentou de 5,2 para 5,9"
Mozambique | 2003 | fieldwork Aug 2003-Jan 2004 | IDS2003: "referida aos tres anos precedentes ao inquerito, cobrindo...2001-2003, pelo que os resultados obtidos estao centrados ao ano 2002" | 2002.0 | 2002 | documented | Quadro 4.1 TGF 5.5 matches; centring explicitly stated
Mozambique | 2011 | fieldwork Jun-Nov 2011 | IDS2011: "periodo de tres anos antes...inquerito, referindo-se...2009-2011, pelo que os resultados obtidos estao centrados ao ano 2010" | 2010.0 | 2010 | documented | Quadro 5.1 TGF 5.9 matches; centring explicitly stated
Mozambique | 2022 | fieldwork 27 Jul 2022-end Feb 2023 | IDS2022-23: "taxas...calculadas para os 3 anos anteriores ao inquerito" | 2021.7 | 2022 | documented | TGF 4.9 confirmed national figure; window stated, midpoint computed from fieldwork dates
Benin | 2001 | fieldwork Aug-Nov 2001 | EDSB-II: "taux...pour la periode des trois annees precedant l'enquete" | 2000.3 | 2000 | documented | Tableau 4.1: "l'ISF...est egal a 5,6 enfants par femme"
Benin | 2006 | fieldwork Aug-Nov 2006 | EDSB-III: "trois annees ayant precede l'enquete"; "periode 1-36 mois avant l'interview" | 2005.3 | 2005 | documented | Tableau 4.1 national ISF 5,7 matches
Benin | 2012 | fieldwork Dec 2011-Mar 2012 | EDSB-IV: "periode des trois annees ayant precede l'enquete"; "periode 1-36 mois avant l'enquete" | 2010.7 | 2011 | documented | Tableau 5.1 national ISF 4,9 matches
Benin | 2018 | fieldwork Nov 2017-Feb 2018 | EDSB-V: "taux de fecondite par age sont calcules pour la periode des trois annees qui precedent l'enquete" | 2016.6 | 2017 | documented | "niveau de la fecondite au Benin est estime a 5,7 enfants par femme"
Cameroon | 2011 | fieldwork Jan-Aug 2011 | EDS-MICS 2011: "l'Indice Synthetique de Fecondite (ISF) pour les trois annees ayant precede l'enquete" | 2010.1 | 2010 | documented | "(ISF) est estime a 5,1 enfants par femme"
Cameroon | 2018 | fieldwork Jun-Dec 2018 | EDS 2018: "taux de fecondite par age sont calcules pour la periode des 3 annees qui precedent l'enquete" | 2017.4 | 2017 | documented | "le niveau de fecondite, mesure par l'ISF, est estime a 4,8"
Uganda | 2014 | census night ~27 Aug 2014 (not independently re-verified in a 2014-specific document) | inferred: same Brass P/F 12-months-preceding-census method the 2024 report describes | 2014.1 | 2014 | inferred | 2024 report: "declined to 5.8 births per woman in 2014"
Uganda | 2024 | census night 9 May 2024; enumeration 10-26 May 2024 | "Current fertility was estimated using the Brass P/F Ratio indirect estimation method, which uses data on the number of births and children born to woman alive in the year preceding the Census date" | 2023.85 | 2024 | documented | "There were 1.5 million children born in the twelve months prior to the Census date"; TFR 4.5
